"Date","Time","Open","High","Low","Close","Vol","OI"
03/22/2016,22:00,105.25,107.29,105.21,106.72,32444375,0
03/23/2016,22:00,106.48,107.07,105.90,106.13,25703495,0
03/24/2016,22:00,105.47,106.25,104.89,105.67,26132955,0
03/28/2016,22:00,106.00,106.19,105.06,105.19,19411372,0
03/29/2016,22:00,104.89,107.79,104.88,107.68,31190083,0
03/30/2016,22:00,108.65,110.42,108.60,109.56,45601149,0
03/31/2016,22:00,109.72,109.90,108.88,108.99,25888449,0
04/01/2016,22:00,108.78,110.00,108.20,109.99,25873950,0
04/04/2016,22:00,110.42,112.19,110.27,111.12,37356204,0
04/05/2016,22:00,109.51,110.73,109.42,109.81,26578652,0
04/06/2016,22:00,110.23,110.98,109.20,110.96,26404077,0
04/07/2016,22:00,109.95,110.42,108.12,108.54,31801870,0
04/08/2016,22:00,108.91,109.77,108.17,108.66,23581740,0
04/11/2016,22:00,108.97,110.61,108.83,109.02,29407518,0
04/12/2016,22:00,109.34,110.50,108.66,110.44,27232325,0
04/13/2016,22:00,110.80,112.34,110.80,112.04,33257316,0
04/14/2016,22:00,111.62,112.39,111.33,112.10,25473923,0
04/15/2016,22:00,112.11,112.30,109.73,109.85,46938969,0
04/18/2016,22:00,108.89,108.95,106.94,107.48,60821461,0
04/19/2016,22:00,107.88,108.00,106.23,106.91,32384879,0
04/20/2016,22:00,106.64,108.09,106.06,107.13,30611030,0
04/21/2016,22:00,106.93,106.93,105.52,105.97,31552525,0
04/22/2016,22:00,105.01,106.48,104.62,105.68,33683121,0
04/25/2016,22:00,105.00,105.65,104.51,105.08,28031588,0
04/26/2016,22:00,103.91,105.30,103.91,104.35,56016165,0
04/27/2016,22:00,96.00,98.71,95.68,97.82,114602142,0
04/28/2016,22:00,97.61,97.88,94.25,94.83,82242690,0
04/29/2016,22:00,93.99,94.72,92.51,93.74,68531478,0
05/02/2016,22:00,93.96,94.08,92.40,93.64,48160104,0
05/03/2016,22:00,94.20,95.74,93.68,95.18,56831277,0
05/04/2016,22:00,95.20,95.90,93.82,94.19,41025475,0
05/05/2016,22:00,94.00,94.07,92.68,93.24,35890500,0
05/06/2016,22:00,93.37,93.45,91.85,92.72,43699886,0
05/09/2016,22:00,93.00,93.77,92.59,92.79,32936436,0
05/10/2016,22:00,93.33,93.57,92.11,93.42,33686836,0
05/11/2016,22:00,93.48,93.57,92.46,92.51,28719109,0
05/12/2016,22:00,92.72,92.78,89.47,90.34,76314690,0
05/13/2016,22:00,90.00,91.67,90.00,90.52,44392765,0
05/16/2016,22:00,92.39,94.39,91.65,93.88,61259756,0
05/17/2016,22:00,94.55,94.70,93.01,93.49,46916939,0
05/18/2016,22:00,94.16,95.21,93.89,94.56,42062391,0
05/19/2016,22:00,94.64,94.64,93.57,94.20,30442100,0
05/20/2016,22:00,94.64,95.43,94.52,95.22,32025968,0
05/23/2016,22:00,95.87,97.19,95.67,96.43,38018643,0
05/24/2016,22:00,97.22,98.09,96.84,97.90,35140174,0
05/25/2016,22:00,98.56,99.74,98.11,99.62,38642108,0
05/26/2016,22:00,99.68,100.73,98.64,100.41,56331159,0
05/27/2016,22:00,99.44,100.47,99.25,100.35,36341240,0
05/31/2016,22:00,99.60,100.40,98.82,99.86,42307212,0
06/01/2016,22:00,99.02,99.54,98.33,98.46,29173285,0
06/02/2016,22:00,97.60,97.84,96.63,97.72,40191600,0
06/03/2016,22:00,97.79,98.27,97.45,97.92,28504888,0
06/06/2016,22:00,97.99,99.14,97.55,98.63,23292504,0
06/07/2016,22:00,99.25,99.87,98.96,99.03,22409450,0
06/08/2016,22:00,99.02,99.56,98.68,98.94,20848131,0
06/09/2016,22:00,98.50,99.99,98.46,99.65,26601354,0
06/10/2016,22:00,98.53,99.35,98.48,98.83,31712936,0
06/13/2016,22:00,98.69,99.12,97.10,97.34,38020494,0
06/14/2016,22:00,97.32,98.47,96.75,97.46,31931944,0
06/15/2016,22:00,97.82,98.41,97.03,97.14,29445227,0
06/16/2016,22:00,96.45,97.75,96.07,97.55,31326815,0
06/17/2016,22:00,96.62,96.65,95.30,95.33,61008219,0
06/20/2016,22:00,96.00,96.57,95.03,95.10,34411901,0
06/21/2016,22:00,94.94,96.35,94.68,95.91,35546358,0
06/22/2016,22:00,96.25,96.89,95.35,95.55,29219122,0
06/23/2016,22:00,95.94,96.29,95.25,96.10,32240187,0
06/24/2016,22:00,92.91,94.65,92.65,93.40,75311356,0
06/27/2016,22:00,93.00,93.05,91.50,92.04,46622188,0
06/28/2016,22:00,92.90,93.66,92.14,93.59,40444914,0
06/29/2016,22:00,93.97,94.55,93.63,94.40,36531006,0
06/30/2016,22:00,94.44,95.77,94.30,95.60,35836356,0
07/01/2016,22:00,95.49,96.46,95.33,95.89,26026540,0
07/05/2016,22:00,95.39,95.40,94.46,94.99,27705210,0
07/06/2016,22:00,94.60,95.66,94.37,95.53,30949090,0
07/07/2016,22:00,95.70,96.50,95.62,95.94,25139558,0
07/08/2016,22:00,96.49,96.89,96.05,96.68,28912103,0
07/11/2016,22:00,96.75,97.65,96.73,96.98,23794945,0
07/12/2016,22:00,97.17,97.70,97.12,97.42,24167463,0
07/13/2016,22:00,97.41,97.67,96.84,96.87,25892171,0
07/14/2016,22:00,97.39,98.99,97.32,98.79,38918997,0
07/15/2016,22:00,98.92,99.30,98.50,98.78,30136990,0
07/18/2016,22:00,98.70,100.13,98.60,99.83,36493867,0
07/19/2016,22:00,99.56,100.00,99.34,99.87,23779924,0
07/20/2016,22:00,100.00,100.46,99.74,99.96,26275968,0
07/21/2016,22:00,99.83,101.00,99.13,99.43,32702028,0
07/22/2016,22:00,99.26,99.30,98.31,98.66,28313669,0
07/25/2016,22:00,98.25,98.84,96.92,97.34,40382921,0
07/26/2016,22:00,96.82,97.97,96.42,96.67,56239822,0
07/27/2016,22:00,104.26,104.35,102.75,102.95,92344820,0
07/28/2016,22:00,102.83,104.45,102.82,104.34,39869839,0
07/29/2016,22:00,104.19,104.55,103.68,104.21,27733688,0
08/01/2016,22:00,104.41,106.15,104.41,106.05,38167871,0
08/02/2016,22:00,105.63,106.07,104.00,104.48,33816556,0
08/03/2016,22:00,104.81,105.84,104.77,105.79,30202641,0
08/04/2016,22:00,105.58,106.00,105.28,105.87,27408650,0
08/05/2016,22:00,106.27,107.65,106.18,107.48,40553402,0
08/08/2016,22:00,107.52,108.37,107.16,108.37,28037220,0
08/09/2016,22:00,108.23,108.94,108.01,108.81,26315204,0
08/10/2016,22:00,108.71,108.90,107.76,108.00,24008505,0
08/11/2016,22:00,108.52,108.93,107.85,107.93,27484506,0
08/12/2016,22:00,107.78,108.44,107.78,108.18,18660434,0
08/15/2016,22:00,108.14,109.54,108.08,109.48,25868209,0
08/16/2016,22:00,109.63,110.23,109.21,109.38,33794448,0
08/17/2016,22:00,109.10,109.37,108.34,109.22,25355976,0
08/18/2016,22:00,109.23,109.60,109.02,109.08,21984703,0
08/19/2016,22:00,108.77,109.69,108.36,109.36,25368072,0
08/22/2016,22:00,108.86,109.10,107.85,108.51,25820230,0
