"Date","Time","Open","High","Low","Close","Vol","OI"
03/20/2013,22:00,408.42,408.76,405.72,407.35,2928244,0
03/21/2013,22:00,405.64,408.46,404.92,405.63,2955180,0
03/22/2013,22:00,407.37,407.62,404.82,405.15,2983356,0
03/25/2013,22:00,406.20,409.61,403.41,404.82,3425368,0
03/26/2013,22:00,406.75,407.00,403.89,406.21,2383824,0
03/27/2013,22:00,403.34,403.50,400.67,401.33,4326590,0
03/28/2013,22:00,401.99,402.68,396.65,397.09,4575424,0
04/01/2013,22:00,397.51,401.13,396.63,400.60,3615160,0
04/02/2013,22:00,402.27,407.42,402.00,406.52,4083426,0
04/03/2013,22:00,406.73,407.10,400.33,403.10,3477506,0
04/04/2013,22:00,402.13,402.88,395.65,397.54,4896204,0
04/05/2013,22:00,393.03,393.49,388.20,391.52,6867988,0
04/08/2013,22:00,389.38,389.77,384.20,387.42,5665436,0
04/09/2013,22:00,387.75,391.88,386.55,388.83,4315856,0
04/10/2013,22:00,391.46,396.17,388.00,395.09,3957724,0
04/11/2013,22:00,396.44,396.55,392.03,395.20,4057532,0
04/12/2013,22:00,395.99,396.05,391.46,395.02,3273658,0
04/15/2013,22:00,392.98,398.50,388.51,390.96,4909534,0
04/16/2013,22:00,393.30,398.00,391.96,396.68,3484748,0
04/17/2013,22:00,393.38,395.42,389.05,391.28,4074710,0
04/18/2013,22:00,392.67,392.90,380.63,382.96,6657554,0
04/19/2013,22:00,384.58,401.72,383.13,399.93,11608632,0
04/22/2013,22:00,400.30,401.98,387.50,400.06,5766814,0
04/23/2013,22:00,400.50,407.75,400.18,403.95,4599800,0
04/24/2013,22:00,404.05,409.00,404.00,406.73,3658302,0
04/25/2013,22:00,408.13,408.23,403.82,404.55,3984602,0
04/26/2013,22:00,403.80,403.87,398.29,400.71,4976474,0
04/29/2013,22:00,401.63,411.35,401.50,409.53,4603934,0
04/30/2013,22:00,409.50,413.82,408.84,412.29,4613672,0
05/01/2013,22:00,411.63,412.36,408.18,410.21,2911268,0
05/02/2013,22:00,410.05,417.27,409.52,414.80,4037092,0
05/03/2013,22:00,418.48,423.40,418.00,422.86,5025322,0
05/06/2013,22:00,424.13,430.92,424.13,430.77,4283668,0
05/07/2013,22:00,431.51,431.93,425.33,428.61,3935972,0
05/08/2013,22:00,428.50,436.94,426.45,436.82,4936806,0
05/09/2013,22:00,435.42,439.83,434.11,435.74,4401516,0
05/10/2013,22:00,437.65,440.27,436.08,440.11,3801434,0
05/13/2013,22:00,439.45,441.23,436.69,438.77,2897460,0
05/14/2013,22:00,438.75,444.35,438.57,443.55,3162592,0
05/15/2013,22:00,447.75,458.19,447.01,457.95,7990638,0
05/16/2013,22:00,459.50,459.99,451.01,451.93,6423476,0
05/17/2013,22:00,455.01,456.74,450.26,454.59,5585326,0
05/20/2013,22:00,452.50,460.30,452.50,454.27,4545884,0
05/21/2013,22:00,454.01,455.83,448.80,453.48,3966770,0
05/22/2013,22:00,451.28,454.65,443.44,444.71,5122588,0
05/23/2013,22:00,438.50,444.98,437.00,441.39,4558694,0
05/24/2013,22:00,437.63,439.41,435.51,436.66,4593520,0
05/28/2013,22:00,441.75,446.07,440.20,440.64,4515428,0
05/29/2013,22:00,437.86,438.99,432.14,434.15,4028492,0
05/30/2013,22:00,434.96,439.45,433.20,435.38,4241974,0
05/31/2013,22:00,434.06,438.50,433.76,435.61,3939714,0
06/03/2013,22:00,436.50,436.98,427.51,433.82,4953992,0
06/04/2013,22:00,433.92,435.30,427.04,429.55,3737490,0
06/05/2013,22:00,431.26,434.73,428.57,429.85,4214082,0
06/06/2013,22:00,432.15,433.17,423.61,432.32,5159210,0
06/07/2013,22:00,435.21,440.00,432.66,439.86,5350538,0
06/10/2013,22:00,441.05,445.50,440.05,445.11,4676368,0
06/11/2013,22:00,441.98,443.50,439.76,439.90,3515386,0
06/12/2013,22:00,442.73,443.00,434.83,435.99,4410098,0
06/13/2013,22:00,434.49,439.83,432.75,438.50,4142518,0
06/14/2013,22:00,440.05,442.35,437.07,437.52,4490352,0
06/17/2013,22:00,439.61,444.71,439.14,443.13,4294596,0
06/18/2013,22:00,444.33,450.50,444.17,450.31,4335756,0
06/19/2013,22:00,450.68,455.42,448.75,450.34,5834224,0
06/20/2013,22:00,446.99,450.50,441.65,442.37,6755156,0
06/21/2013,22:00,444.17,444.94,436.54,440.46,7964708,0
06/24/2013,22:00,435.94,438.16,431.63,434.89,6040484,0
06/25/2013,22:00,438.63,439.84,432.26,433.10,5107778,0
06/26/2013,22:00,436.88,439.00,435.29,436.83,3665470,0
06/27/2013,22:00,439.40,442.35,438.33,438.54,3853108,0
06/28/2013,22:00,437.45,440.92,437.10,440.18,4700098,0
07/01/2013,22:00,443.23,446.04,442.50,443.94,3453560,0
07/02/2013,22:00,445.10,445.50,438.64,441.15,3783624,0
07/03/2013,22:00,439.95,444.58,439.25,443.21,2088378,0
07/05/2013,22:00,445.01,447.70,443.67,446.74,3403660,0
07/08/2013,22:00,449.61,453.14,448.54,452.55,3940314,0
07/09/2013,22:00,455.50,456.48,448.99,452.62,3958676,0
07/10/2013,22:00,451.73,455.57,450.19,452.99,3431946,0
07/11/2013,22:00,456.50,460.40,454.26,460.12,5175690,0
07/12/2013,22:00,460.00,461.50,457.62,461.50,5137884,0
07/15/2013,22:00,462.15,464.00,458.18,462.35,3922722,0
07/16/2013,22:00,463.57,463.98,456.95,459.80,3967054,0
07/17/2013,22:00,460.50,463.43,458.15,459.27,3012336,0
07/18/2013,22:00,459.49,460.00,451.60,455.34,7268860,0
07/19/2013,22:00,443.05,451.48,437.80,448.30,14726796,0
07/22/2013,22:00,451.00,456.33,448.50,455.35,5808358,0
07/23/2013,22:00,455.35,456.50,449.79,451.90,4093490,0
07/24/2013,22:00,453.63,455.15,450.35,451.45,4161556,0
07/25/2013,22:00,446.93,448.42,443.04,443.85,6010454,0
07/26/2013,22:00,443.49,444.99,441.00,442.67,3556488,0
07/29/2013,22:00,442.45,447.41,440.45,441.14,3786084,0
07/30/2013,22:00,442.73,447.80,440.43,445.46,3512232,0
07/31/2013,22:00,446.49,448.25,443.09,443.88,4346892,0
08/01/2013,22:00,447.50,452.27,447.50,452.11,4276628,0
