"Date","Time","Open","High","Low","Close","Vol","OI"
02/20/2008,22:00,251.76,255.51,249.41,254.50,13338020,0
02/21/2008,22:00,256.42,256.61,249.75,251.43,11357322,0
02/22/2008,22:00,251.03,254.50,248.78,253.90,11033352,0
02/25/2008,22:00,252.98,253.25,242.87,243.22,16748364,0
02/26/2008,22:00,230.60,233.24,223.43,232.10,46582158,0
02/27/2008,22:00,230.07,237.74,229.82,236.43,20254312,0
02/28/2008,22:00,235.25,239.54,233.68,237.70,13181976,0
02/29/2008,22:00,235.93,239.87,232.32,235.59,18853232,0
03/03/2008,22:00,235.76,236.36,225.05,228.51,15114374,0
03/04/2008,22:00,225.48,226.68,217.89,222.30,27257124,0
03/05/2008,22:00,222.63,227.09,222.00,223.85,14879416,0
03/06/2008,22:00,223.85,226.65,215.59,216.35,14942386,0
03/07/2008,22:00,214.44,220.00,213.12,216.68,16143772,0
03/10/2008,22:00,214.41,215.50,206.52,206.81,15979648,0
03/11/2008,22:00,212.90,220.07,212.32,219.92,17664068,0
03/12/2008,22:00,220.01,223.94,219.04,220.09,13305468,0
03/13/2008,22:00,216.34,223.49,214.39,221.51,15455552,0
03/14/2008,22:00,221.49,224.67,215.31,218.96,13149104,0
03/17/2008,22:00,213.99,216.85,206.05,209.93,15780298,0
03/18/2008,22:00,214.49,220.42,212.77,219.58,14482810,0
03/19/2008,22:00,220.55,223.75,215.84,216.00,12358384,0
03/20/2008,22:00,213.66,217.85,208.75,216.77,19827538,0
03/24/2008,22:00,219.21,232.89,218.86,230.28,13529188,0
03/25/2008,22:00,228.73,228.74,223.00,225.39,11667618,0
03/26/2008,22:00,226.29,231.43,224.65,229.10,10454606,0
03/27/2008,22:00,223.00,224.30,220.24,222.04,11665982,0
03/28/2008,22:00,223.73,226.78,217.15,219.04,8754152,0
03/31/2008,22:00,217.82,221.35,216.01,220.24,8892736,0
04/01/2008,22:00,223.87,233.25,223.43,232.85,12187098,0
04/02/2008,22:00,234.95,237.87,230.20,232.85,11999596,0
04/03/2008,22:00,230.87,231.65,224.07,227.56,13556902,0
04/04/2008,22:00,228.51,238.91,228.10,235.54,11797856,0
04/07/2008,22:00,238.51,242.72,236.76,238.41,11890846,0
04/08/2008,22:00,236.52,237.07,231.01,233.90,9102414,0
04/09/2008,22:00,234.57,236.00,228.77,232.10,12096070,0
04/10/2008,22:00,232.48,236.93,230.93,234.54,10147388,0
04/11/2008,22:00,231.81,233.63,227.51,228.73,8339324,0
04/14/2008,22:00,228.58,228.73,225.07,225.83,7685006,0
04/15/2008,22:00,229.07,229.86,221.86,223.42,9173002,0
04/16/2008,22:00,222.20,229.14,220.50,227.51,15262234,0
04/17/2008,22:00,227.82,229.68,223.26,224.77,26825772,0
04/18/2008,22:00,267.61,273.85,262.39,269.70,36480392,0
04/21/2008,22:00,269.70,271.30,265.14,268.89,14889034,0
04/22/2008,22:00,268.79,280.41,268.78,277.50,15884920,0
04/23/2008,22:00,278.97,279.65,270.48,273.24,9847458,0
04/24/2008,22:00,275.64,277.24,270.01,271.52,8277806,0
04/25/2008,22:00,274.51,276.50,271.36,272.03,8332148,0
04/28/2008,22:00,272.94,278.40,269.50,276.06,8020730,0
04/29/2008,22:00,275.42,281.70,275.01,279.23,8692872,0
04/30/2008,22:00,281.11,292.43,279.23,287.14,15809270,0
05/01/2008,22:00,289.15,297.46,288.49,296.54,13212494,0
05/02/2008,22:00,299.24,301.23,289.65,290.64,14000516,0
05/05/2008,22:00,299.43,299.50,293.57,297.45,12576592,0
05/06/2008,22:00,295.50,296.00,291.50,293.18,9265232,0
05/07/2008,22:00,295.14,299.74,288.21,289.50,13228580,0
05/08/2008,22:00,293.10,294.65,289.45,291.51,10246822,0
05/09/2008,22:00,289.50,292.50,285.65,286.60,8970456,0
05/12/2008,22:00,287.38,293.38,284.45,292.47,9732000,0
05/13/2008,22:00,293.11,293.98,289.27,291.50,10331138,0
05/14/2008,22:00,293.24,295.60,287.63,288.15,8758984,0
05/15/2008,22:00,289.50,291.48,287.80,290.50,8688036,0
05/16/2008,22:00,290.71,292.34,289.16,290.04,8550896,0
05/19/2008,22:00,289.27,294.44,286.76,288.76,11209816,0
05/20/2008,22:00,287.32,291.24,286.45,289.30,6628108,0
05/21/2008,22:00,289.26,290.70,273.95,274.99,12940988,0
05/22/2008,22:00,275.98,277.11,270.13,274.73,10154702,0
05/23/2008,22:00,273.48,276.50,268.90,272.31,8871446,0
05/27/2008,22:00,272.48,281.30,271.92,280.45,7737028,0
05/28/2008,22:00,283.97,285.74,280.55,284.12,8106292,0
05/29/2008,22:00,287.39,292.94,286.60,291.50,9694236,0
05/30/2008,22:00,291.73,294.96,290.65,292.90,6454978,0
06/02/2008,22:00,291.25,291.95,285.64,287.50,7349546,0
06/03/2008,22:00,288.25,290.25,280.30,283.65,8671940,0
06/04/2008,22:00,282.67,289.00,282.27,286.11,6728088,0
06/05/2008,22:00,288.54,294.02,288.11,293.15,7843238,0
06/06/2008,22:00,289.88,290.36,283.50,283.50,9470278,0
